Job ID,IMEI,SN,Make,Model,Color,Memory,Device Type,Model Code,Last Repair Status,Defect Type,Defect Desc,Repair Description,Part1,Qty1,Part2,Qty2,Part3,Qty3,Part4,Qty4,Part5,Qty5,Part6,Qty6,Part7,Qty7,Part8,Qty8,Part9,Qty9,Part10,Qty10,Part11,Qty11,Part12,Qty12,Part13,Qty13,Part14,Qty14,Part15,Qty15
1307390,350798020881210,R5CY63VXJ4R,Samsung,SM-F766B,Black,256GB,Mobile phone,SM-F766BZKGEUB,REPAIRED,UB,Condition: PoorOOW due to impact damage  puncture on screen,Main screen replaced,GH82-37578A,1,GH82-37816A,1,GH82-37818A,1,GH82-37820A,1,GH81-27575A,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,
1307401,350117735370197,RFCY71YH4QR,Samsung,SM-F966B/DS,Light Green,,Mobile phone,SM-F966BLGCEUB,REPAIRED,L2,SC+ Damaged Screen / Frame,"replaced screen ,batteries,tapes",GH82-37548D,1,GH96-19861A,1,GH82-37824A,1,GH82-37549A,1,GH82-37550A,1,GH82-38023A,1,0,0,0,0,0,0,,,,,,,,,,,,
1307409,350929877196234,R5CX23LSX9V,Samsung,SM-F731B,Green,256GB,Mobile phone,SM-F731BZGGEUB,REPAIRED,L2,OOW Impact DamageDamaged Deco and P-CapCondition: FairQuery:,"New screen, batts and tapes",GH82-31828E,1,GH82-31700A,1,GH82-31699A,1,GH82-35929A,1,GH82-35928A,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,
1307413,351798162406353,R5CW80K0PMA,Samsung,SM-F731B,Light Green,512GB,Mobile phone,SM-F731BLGHEUB,REPAIRED,UB,Black dot on the right side of the foldable area of the scre,"replaced screen, front cam, tapes",GH82-34625A,1,GH82-35928A,1,GH82-35929A,1,GH81-23854A,2,GH96-15978A,1,GH82-32951A,1,0,0,0,0,0,0,,,,,,,,,,,,
1307415,350966324896198,RFCY70XN26Y,Samsung,SM-F966B/DS,Black,,Mobile phone,SM-F966BZKBEUB,REPAIRED,UB,OOW due to impact damage- No SP- Screen is damaged on the ri,Replaced screen,GH82-37543A,1,GH82-37822A,1,GH82-37824A,1,GH82-38023A,1,GH81-27757A,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,
1307417,357220240133754,RZCXB21X9WP,Samsung,SM-F956B/DS,Silver,,Mobile phone,SM-F956BZSCEUB,REPAIRED,UB,"Black spot at fold, no dents on the display or signs of misu","Replaced screens, tapes, sp",GH82-35138A,2,GH82-35047A,1,GH81-26062A,2,GH82-35139A,1,GH82-35137A,1,GH82-35046A,1,0,0,0,0,0,0,,,,,,,,,,,,
1307422,353936441713003,R5CX70E7E2F,Samsung,SM-F741B,Silver,256GB,Mobile phone,SM-F741BZSGEUB,REPAIRED,L2,SC+ Damaged screen,"Replaced - screen, batteries, tapes",GH82-35014A,1,GH82-35024A,1,GH82-35023A,1,GH82-35141A,1,GH82-35143A,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,
1307437,350250416694906,RZCXA1F9FXL,Samsung,SM-A556B/DS,Black,,Mobile phone,SM-A556BZKAEEB,REPAIRED,SU,OW - PIN LOCK,"Device reset and unlocked, software updated",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
1306916,350117736011170,RFCYA0L4Q7K,Samsung,SM-F966B/DS,Light Green,,Mobile phone,SM-F966BLGCEUB,REPAIRED,UB,"Bright pixels on main display, no corresponding dents or scr","Repaired screen, tapes",GH81-27757A,2,GH82-37824A,2,GH82-38023A,1,GH82-37822A,1,GH82-37543A,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,
1306950,358223750168029,RZCX82A6MJZ,Samsung,SM-F741B,Silver,256GB,Mobile phone,SM-F741BZSGEUB,REPAIRED,L2,"Unable to IQC - device is turning off when folded, screen is","replaced screen, batts, tapes",GH82-35143A,1,GH82-35023A,1,GH82-35141A,1,GH82-35014A,1,GH82-35024A,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,
1306955,353936441407150,R5CX702672Y,Samsung,SM-F741B,Light Green,256GB,Mobile phone,SM-F741BLGGEUB,REPAIRED,L2,OOW due to impact damage- puncture mark in the display- No S,"screen, batteries, tapes",GH82-35023A,1,GH82-35141A,1,GH82-35024A,1,GH82-35014D,1,GH82-35143A,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,
1306962,353936443954894,R5CX73VAWHR,Samsung,SM-F741B,Silver,256GB,Mobile phone,SM-F741BZSGEUB,REPAIRED,L2,SC+ Damaged screen,"replaced screen, batts and tapes",GH82-35014A,1,GH82-35024A,1,GH82-35143A,1,GH82-35141A,1,GH82-35023A,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,
1306973,353417575004964,R5CT52T9A4D,Samsung,SM-F711B,Black,,Mobile phone,SM-F711BZKBEUA,REPAIRED,L2,OW - High hinge DamageOOW by dateCondition fairGreen line th,"Repaired screen, frame, batteries, tapes",GH82-26257A,1,GH82-27243A,1,GH82-26270A,1,GH82-26271A,1,GH82-35108A,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,
1307329,352648381760008,R5CY907K9DT,Samsung,SM-F766B,Red,512GB,Mobile phone,SM-F766BZRHEUB,REPAIRED,L2,Unable to IQC - no main display,"replaced screen, batts, tapes",GH82-38794D,1,GH82-37582A,1,GH82-37583A,1,GH82-37818A,2,GH82-37820A,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,
1307365,353936440986162,R5CX63BLLAF,Samsung,SM-F741B,Silver,256GB,Mobile phone,SM-F741BZSGEUB,REPAIRED,L2,Main display is completely blankno damage to the screen or h,Main screen replaced,GH82-35143A,1,GH82-35141A,1,GH82-35023A,1,GH82-35024A,1,GH82-35014A,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,
1307378,351451342503448,RFCX903ERFJ,Samsung,SM-F956B/DS,Dark Blue,,Mobile phone,SM-F956BDBBEUB,REPAIRED,UB,TFE crack and screen bleed out from down the foldNo dents or,"Replaced screen, tapes, sp",GH82-35137A,2,GH81-26062A,2,GH82-35139A,1,GH82-35138A,1,GH82-35046A,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,
1307390,350798020881210,R5CY63VXJ4R,Samsung,SM-F766B,Black,256GB,Mobile phone,SM-F766BZKGEUB,REPAIRED,UB,Condition: PoorOOW due to impact damage  puncture on screen,Main screen replaced,GH82-37578A,1,GH82-37816A,1,GH82-37818A,1,GH82-37820A,1,GH81-27575A,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,
1307401,350117735370197,RFCY71YH4QR,Samsung,SM-F966B/DS,Light Green,,Mobile phone,SM-F966BLGCEUB,REPAIRED,L2,SC+ Damaged Screen / Frame,"replaced screen ,batteries,tapes",GH82-37548D,1,GH96-19861A,1,GH82-37824A,1,GH82-37549A,1,GH82-37550A,1,GH82-38023A,1,0,0,0,0,0,0,,,,,,,,,,,,
1307409,350929877196234,R5CX23LSX9V,Samsung,SM-F731B,Green,256GB,Mobile phone,SM-F731BZGGEUB,REPAIRED,L2,OOW Impact DamageDamaged Deco and P-CapCondition: FairQuery:,"New screen, batts and tapes",GH82-31828E,1,GH82-31700A,1,GH82-31699A,1,GH82-35929A,1,GH82-35928A,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,
1307413,351798162406353,R5CW80K0PMA,Samsung,SM-F731B,Light Green,512GB,Mobile phone,SM-F731BLGHEUB,REPAIRED,UB,Black dot on the right side of the foldable area of the scre,"replaced screen, front cam, tapes",GH82-34625A,1,GH82-35928A,1,GH82-35929A,1,GH81-23854A,2,GH96-15978A,1,GH82-32951A,1,0,0,0,0,0,0,,,,,,,,,,,,
1307415,350966324896198,RFCY70XN26Y,Samsung,SM-F966B/DS,Black,,Mobile phone,SM-F966BZKBEUB,REPAIRED,UB,OOW due to impact damage- No SP- Screen is damaged on the ri,Replaced screen,GH82-37543A,1,GH82-37822A,1,GH82-37824A,1,GH82-38023A,1,GH81-27757A,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,
1307417,357220240133754,RZCXB21X9WP,Samsung,SM-F956B/DS,Silver,,Mobile phone,SM-F956BZSCEUB,REPAIRED,UB,"Black spot at fold, no dents on the display or signs of misu","Replaced screens, tapes, sp",GH82-35138A,2,GH82-35047A,1,GH81-26062A,2,GH82-35139A,1,GH82-35137A,1,GH82-35046A,1,0,0,0,0,0,0,,,,,,,,,,,,
1307422,353936441713003,R5CX70E7E2F,Samsung,SM-F741B,Silver,256GB,Mobile phone,SM-F741BZSGEUB,REPAIRED,L2,SC+ Damaged screen,"Replaced - screen, batteries, tapes",GH82-35014A,1,GH82-35024A,1,GH82-35023A,1,GH82-35141A,1,GH82-35143A,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,
1307437,350250416694906,RZCXA1F9FXL,Samsung,SM-A556B/DS,Black,,Mobile phone,SM-A556BZKAEEB,REPAIRED,SU,OW - PIN LOCK,"Device reset and unlocked, software updated",0,0,0,0,0,0,0,0,00/01/1900 00:00,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
1307456,352318722729746,R7AY50ZAN9E,Samsung,SM-A057G/DSN,Silver,,Mobile phone,SM-A057GZSUEUB,REPAIRED,L2,IQC fail - charging issue,"replaced main board, ctc, SUB pba, tapes",GH81-24359A,1,GH81-24366A,1,GH81-24650A,1,0,0,00/01/1900 00:00,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
1307473,351451340837574,RFCX619L7ZZ,Samsung,SM-F956B/DS,Light Pink,,Mobile phone,SM-F956BLIBEUB,REPAIRED,UB,IQC - SKIP - no displayQUERY - Crease has developed down the,"Repaired screen, frame, batts, tapes",GH82-35049A,1,GH82-35044B,1,GH82-35138A,2,0201-004132,1,GH81-26108A,1,GH81-15872A,1,GH82-35039A,1,GH81-26062A,2,GH82-35048A,1,,,,,,,,,,,,
1307490,351337090223497,R5CX6359M5B,Samsung,SM-F741B,Light Green,512GB,Mobile phone,SM-F741BLGHEUB,REPAIRED,L2,OOW due to impact damage- No SP- Puncture mark in the displa,Main screen replaced,GH82-35023A,1,GH82-35024A,1,GH82-35014D,1,GH82-35141A,1,GH82-35143A,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,
1307920,350330050768727,R5CT12J0GNT,Samsung,SM-S901B/DS,White,,Mobile phone,SM-S901BZWDEUB,REPAIRED,L2,Pink line on screen,"Replaced screen, battery, tape",GH82-27520B,1,GH82-27494A,1,GH82-27496A,1,0,0,00/01/1900 00:00,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
1308237,353227411176763,RFCW80TPLSL,Samsung,SM-F946B/DS,Black,,Mobile phone,SM-F946BZKBEUB,REPAIRED,L2,WIFI and bluetooth issues,New mainboard and tapes,GH81-24686A,1,GH82-31856A,1,0,0,0,0,00/01/1900 00:00,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
1308264,350046320658916,R5CY518Y3VB,Samsung,SM-S937B/DS,Silver,,Mobile phone,SM-S937BZSGEUB,REPAIRED,L2,Phone wont turn on ive tried 3 different chargers and tried,"Replaced pba, sub pba, battery, tape",GH81-27504A,2,GH82-37312A,1,GH82-37227A,1,GH96-19587A,1,GH82-37264A,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,
1308306,353936443926538,R5CX73RJFLL,Samsung,SM-F741B,Light Green,256GB,Mobile phone,SM-F741BLGGEUB,REPAIRED,L2,"Screen issue along the fold line, used with screen protector","OCTA, Batteries and Tapes Replaced",GH82-35014D,1,GH82-35024A,1,GH82-35023A,1,GH82-35141A,1,GH82-35143A,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,
1308307,350117735816025,RFCY90F6GEB,Samsung,SM-F966B/DS,Black,,Mobile phone,SM-F966BZKCEUB,REPAIRED,UB,"UTG Crack, flickering screen",Repaired screen. tapes,GH82-38023A,2,GH81-27757A,2,GH82-37824A,1,GH82-37822A,1,GH82-37543A,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,
1308309,352142132538798,RFCWB1CMFPB,Samsung,SM-S911B/DS,Black,,Mobile phone,SM-S911BZKGEUB,REPAIRED,UB,dropped phone when getting it out of pocket,"Replaced oled, frame, battery, cover, tapes",GH82-31245A,1,GH96-15624A,1,GH82-30483A,1,GH82-30551A,1,GH82-30553A,1,GH82-30393A,1,0,0,0,0,0,0,,,,,,,,,,,,
1308310,350798026915558,R5GYB3YNCNF,Samsung,SM-F766B,Red,256GB,Mobile phone,SM-F766BZRGEUB,REPAIRED,UB,Bottom half of the screen shows white screen,OLED and SP Replaced,GH81-27575A,1,GH82-37820A,1,GH82-37818A,1,GH82-37816A,1,GH82-37578A,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,
1308317,353936443981962,R5CX73YWA0Z,Samsung,SM-F741B,Light Blue,256GB,Mobile phone,SM-F741BLBGEUB,REPAIRED,L2,Condition GoodMM OFF  CTC issue causing no touchscreen,"Repaired screen, frame, batteries, tapes",GH82-35024A,1,GH82-35023A,1,GH81-26035A,2,GH82-35014C,1,GH82-35141A,1,GH82-35143A,1,0,0,0,0,0,0,,,,,,,,,,,,
1308328,350622234226139,RFCY71KWL8Z,Samsung,SM-F966B/DS,Black,,Mobile phone,SM-F966BZKNEUB,REPAIRED,UB,"IW - SCREEN BLEED ON MAIN SCREEN, NO DAMAGE,  GHOST TOUCH","REPLACED - SCREEN, TAPES, SP",GH82-37822A,1,GH82-37824A,1,0201-004132,1,GH81-26108A,1,GH81-15872A,1,GH82-37534C,1,GH81-27757A,2,GH82-38023A,1,GH82-37543A,1,,,,,,,,,,,,
1308334,350622234295183,RFCY724TFFV,Samsung,SM-F966B/DS,Black,,Mobile phone,SM-F966BZKNEUB,REPAIRED,UB,IW - LINES IN MAIN SCREEN,"REPAIRED SCREEN, TAPES",GH82-37543A,1,GH82-37824A,1,GH82-37822A,1,GH82-38023A,1,GH81-27757A,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,
1308335,353936441896907,R5CX70LCART,Samsung,SM-F741B,Silver,256GB,Mobile phone,SM-F741BZSGEUB,REPAIRED,L2,TFE Crack,"replaced screen, batts and tapes",GH82-35024A,1,GH82-35023A,1,GH82-35143A,1,GH82-35141A,1,GH82-35014A,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,
1308336,351798162094738,R5CW72MLAHW,Samsung,SM-F731B,Grey,512GB,Mobile phone,SM-F731BZAHEUB,REPAIRED,L2,"UTG Crack, hinge not opening fully","Replaced octa, batteries, tapes",GH82-35928A,1,GH82-31828A,1,GH82-35929A,1,GH82-34625A,1,GH82-31700A,1,GH82-31699A,1,0,0,0,0,0,0,,,,,,,,,,,,
1308340,350798025866125,R5CY8387VQF,Samsung,SM-F766B,Red,256GB,Mobile phone,SM-F766BZRGEUB,REPAIRED,L2,customer opened the device and where it fold it started to s,"screen, battery and sub ub",GH82-37820A,1,GH82-37818A,1,GH82-37583A,1,GH82-37579A,1,GH82-37582A,1,GH82-38794D,1,0,0,0,0,0,0,,,,,,,,,,,,
1308344,352242380212920,RFCX910HH3P,Samsung,SM-F956B/DS,White,,Mobile phone,SM-F956BZWNEUB,REPAIRED,UB,Condition GoodMM ONUTG crack black line down the screen and,"Repaired screen, tapes",GH82-35046A,1,GH82-35137A,1,GH82-35138A,1,GH82-35139A,1,GH81-26062A,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,
1308346,353936446092361,R5CXC0TS3EH,Samsung,SM-F741B,Light Green,256GB,Mobile phone,SM-F741BLGGEUB,REPAIRED,UB,IW - Screen bleed LHS of crease,"Repaired screen, tapes",GH98-49714A,1,GH81-26035A,2,GH82-35022A,1,GH02-26398A,1,GH02-26374A,1,GH82-35141A,1,GH82-35143A,1,GH82-35145A,1,0,0,,,,,,,,,,,,
1308347,350966326041512,RFCY915HHWK,Samsung,SM-F966B/DS,Dark Blue,,Mobile phone,SM-F966BDBBEUB,REPAIRED,UB,my inner screen is completely blank on the one side,screen,GH82-37822A,1,GH82-38023A,1,GH82-37824A,1,GH81-27757A,1,GH82-37543A,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,
1308358,358223750022770,RZCX80GAEHB,Samsung,SM-F741B,Light Blue,256GB,Mobile phone,SM-F741BLBGEUB,REPAIRED,L2,"UTG crack with a few minor dents and scratches, no display,","Main screen, frame, batteries, tapes replaced",GH82-35014C,1,GH82-35024A,1,GH82-35023A,1,GH82-35141A,1,GH82-35143A,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,
1308362,355915851600213,RZCX40PMPKW,Samsung,SM-S711B/DS,Grey,,Mobile phone,SM-S711BZADEUB,REPAIRED,L2,Unable to IQC - Bootlooping,"replaced main board, sub board, ctc and tapes",GH82-32853A,1,GH96-16217A,1,GH82-32859A,1,GH02-25656A,1,00/01/1900 00:00,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
1308364,353936444212789,R5CX82CVQKW,Samsung,SM-F741B,Silver,256GB,Mobile phone,SM-F741BZSGEUB,REPAIRED,L2,Condition GoodMM OFF  No Power,"Repaired screen, frame, batteries, tapes",GH82-35024A,1,GH82-35143A,1,GH82-35141A,1,GH82-35023A,1,GH82-35014A,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,
1308366,355928818145685,RFCW41DQGDB,Samsung,SM-S918B/DS,Light Pink,,Mobile phone,SM-S918BLIDEUB,REPAIRED,UB,"[Defect HW, SW, App]","Replaced oled, frame, battery, tapes",GH96-15621A,1,GH81-24723A,1,GH81-24724A,1,GH96-15833D,1,GH82-30459A,1,GH82-33783A,1,0,0,0,0,0,0,,,,,,,,,,,,
1308371,353249146254178,RFCT10ZJKVV,Samsung,SM-F926B/DS,Black,,Mobile phone,SM-F926BZKDEUA,REPAIRED,L2,OOW By dateCondition: FairQuery: FAO Chris H- - Fault with P,"New screen, batts, tapes and cover",GH82-26283A,1,GH82-26236A,1,GH82-26237A,1,GH82-26477A,1,GH82-26476A,1,GH82-26312A,1,0,0,0,0,0,0,,,,,,,,,,,,
1308374,350077873308591,R5CT83M1MNX,Samsung,SM-F721B,Light Violet,128GB,Mobile phone,SM-F721BLVGEUB,REPAIRED,L2,OOW By dateCondition: FairQuery: Damage Along the Foldable L,"needs screen, batts, cover, tapes",GH82-29298B,1,GH81-24715A,1,GH81-24714A,1,GH82-29434A,1,GH82-29433A,1,GH82-30238B,1,0,0,0,0,0,0,,,,,,,,,,,,
1308377,350077872388735,R5CT81MBCSK,Samsung,SM-F721B,Grey,128GB,Mobile phone,SM-F721BZAGEUB,REPAIRED,L2,OOW By dateCondition: FairQuery: Turns off when folded.Will,"Damage screen , frame does not open fully , taking no power at all ,no",GH96-15289A,1,GH82-29628A,1,GH81-24714A,1,GH82-29434A,1,GH82-29433A,1,GH82-30239A,1,0,0,0,0,0,0,,,,,,,,,,,,
1308383,355001767653131,R5CT10WR3TH,Samsung,SM-F711B,Green,,Mobile phone,SM-F711BZGBEUA,REPAIRED,L1,OOW By dateCondition: FairQuery: I&apos;ve had this same iss,Sp Replacement,GH81-22922A,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
1308394,359360590159377,RFCW70GJA7H,Samsung,SM-F946B/DS,Light Blue,,Mobile phone,SM-F946BLBNEUB,REPAIRED,L1,OOW By dateCondition: FairQuery: Internal screen protector h,Replaced screen protector,GH81-23916A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
1308741,351451342054954,RFCX7106T2N,Samsung,SM-F956B/DS,Absolute Black,,Mobile phone,SM-F956BAKBEUB,REPAIRED,UB,Inner screen protector was lifting down the crease. Booked a,Replaced - Screen and deco kit,GH81-26062A,2,GH82-35139A,1,GH82-35138A,1,GH82-35137A,1,GH82-35046A,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,
